ReturnItemID,ReturnID,OrderItemID,Quantity,RefundAmount
3189,2277,46640,1,84.35
3190,2277,46641,1,25.21
3191,2278,46673,1,2179.37
3192,2279,46694,1,343.07
3193,2280,46720,1,30.00
3194,2281,46735,1,44.56
3195,2282,46745,1,62.19
3196,2282,46744,1,461.15
3197,2283,46746,1,50.42
3198,2284,46766,1,41.91
3199,2285,46796,1,57.59
3200,2286,46818,1,39.08
3201,2287,46820,1,42.43
3202,2287,46821,1,1422.82
3203,2288,46828,1,67.22
3204,2289,46845,2,110.68
3205,2290,46852,1,24.32
3206,2291,46860,3,305.25
3207,2292,46864,1,14.61
3208,2293,46876,1,1219.13
3209,2294,46899,1,1436.12
3210,2294,46898,1,19.64
3211,2295,46906,2,1708.12
3212,2296,46911,1,33.58
3213,2296,46910,1,457.46
3214,2297,46926,1,60.27
3215,2298,46947,1,1247.74
3216,2298,46949,1,963.60
3217,2299,47001,4,4119.48
3218,2299,47003,1,62.56
3219,2300,47008,1,26.85
3220,2301,47018,1,212.25
3221,2301,47019,1,554.54
3222,2302,47020,1,2171.73
3223,2302,47021,1,1113.77
3224,2303,47033,1,102.45
3225,2304,47040,1,611.82
3226,2305,47061,2,4012.02
3227,2306,47063,1,27.76
3228,2307,47069,1,434.92
3229,2308,47070,1,25.55
3230,2309,47110,1,56.76
3231,2310,47117,2,2918.28
3232,2310,47116,1,82.14
3233,2311,47136,1,20.09
3234,2311,47137,1,118.50
3235,2312,47152,1,196.53
3236,2312,47153,1,28.05
3237,2313,47168,1,55.50
3238,2314,47189,1,914.81
3239,2315,47215,1,506.45
3240,2316,47221,2,103.10
3241,2317,47233,1,17.78
3242,2317,47232,1,10.52
3243,2318,47252,1,134.37
3244,2319,47302,1,50.42
3245,2319,47303,1,46.60
3246,2320,47311,1,114.82
3247,2321,47343,1,870.91
3248,2322,47379,1,27.52
3249,2322,47377,1,83.08
3250,2323,47390,1,61.97
3251,2323,47389,1,80.19
3252,2324,47417,2,21.30
3253,2324,47418,2,837.56
3254,2325,47426,1,55.34
3255,2325,47427,1,1419.47
3256,2325,47425,1,60.62
3257,2326,47432,1,22.36
3258,2326,47429,1,97.10
3259,2327,47436,1,10.52
3260,2328,47449,1,118.50
3261,2328,47451,2,835.40
3262,2328,47450,1,24.32
3263,2329,47469,2,20.66
3264,2330,47474,1,959.74
3265,2331,47483,1,190.79
3266,2332,47491,1,743.75
3267,2333,47507,1,43.09
3268,2333,47505,1,79.78
3269,2334,47528,1,65.02
3270,2335,47573,1,541.12
3271,2336,47582,1,1567.00
3272,2337,47593,1,1524.32
3273,2338,47602,1,59.29
3274,2338,47601,1,31.23
3275,2339,47635,1,135.66
3276,2340,47643,3,308.58
3277,2341,47686,3,6125.64
3278,2341,47684,1,1081.98
3279,2341,47685,1,73.42
3280,2342,47695,1,88.72
3281,2343,47721,1,15.11
3282,2344,47727,1,554.35
3283,2344,47729,1,117.55
3284,2344,47728,1,29.99
3285,2345,47733,1,21.13
3286,2346,47776,1,1555.76
3287,2347,47848,1,417.37
3288,2348,47871,1,208.28
3289,2348,47872,1,627.65
3290,2349,47880,1,114.78
3291,2350,47954,2,573.12
3292,2350,47955,1,51.87
3293,2350,47956,1,1004.40
3294,2351,47969,1,917.86
3295,2352,47987,4,103.20
3296,2353,48014,1,176.06
3297,2354,48061,1,51.87
3298,2354,48060,1,20.29
3299,2355,48077,1,71.76
3300,2355,48076,2,837.56
3301,2356,48101,1,53.90
3302,2357,48112,1,27.76
3303,2358,48116,1,66.91
3304,2358,48117,1,43.09
3305,2358,48118,1,30.83
3306,2359,48123,2,131.60
3307,2360,48156,1,10.18
3308,2360,48155,1,101.75
3309,2361,48158,1,67.59
3310,2362,48175,1,39.08
3311,2363,48178,1,1472.28
3312,2363,48180,1,21.13
3313,2364,48184,1,39.08
3314,2365,48198,2,1671.82
3315,2366,48211,1,10.18
3316,2366,48208,1,10.52
3317,2367,48228,3,64.98
3318,2368,48229,1,107.55
3319,2369,48250,1,63.87
3320,2370,48314,1,48.22
3321,2371,48319,2,20.00
3322,2372,48346,1,27.52
3323,2372,48348,1,714.22
3324,2372,48347,1,401.64
3325,2373,48386,1,51.63
3326,2374,48421,1,300.00
3327,2375,48431,2,236.64
3328,2376,48445,1,41.07
3329,2377,48452,1,20.41
3330,2378,48523,1,83.08
3331,2379,48535,1,77.26
3332,2380,48561,1,27.01
3333,2381,48564,1,76.58
3334,2381,48563,1,87.62
3335,2382,48568,1,30.37
3336,2383,48580,2,1093.76
3337,2384,48599,1,128.29
3338,2384,48598,1,22.46
3339,2385,48628,1,895.21
3340,2386,48634,1,1219.13
3341,2387,48639,1,714.22
3342,2388,48646,1,167.61
3343,2389,48667,1,73.42
3344,2389,48668,1,27.51
3345,2390,48672,1,1069.81
3346,2390,48673,2,802.22
3347,2390,48671,1,617.98
3348,2391,48712,1,16.87
3349,2392,48734,1,664.09
3350,2393,48740,1,565.64
3351,2394,48766,1,101.21
3352,2395,48773,1,15.35
3353,2396,48791,1,30.00
3354,2396,48788,1,924.24
3355,2396,48789,1,20.29
3356,2396,48790,1,1333.44
3357,2397,48838,1,65.80
3358,2398,48852,1,1640.96
3359,2399,48866,1,80.98
3360,2399,48864,1,57.28
3361,2399,48863,1,196.53
3362,2400,48877,1,97.10
3363,2401,48889,1,100.00
3364,2401,48891,1,52.98
3365,2401,48890,1,23.79
3366,2402,48892,1,21.75
3367,2402,48893,1,1905.47
3368,2403,48902,1,502.23
3369,2404,48937,1,95.62
3370,2405,48971,1,11.27
3371,2406,49017,1,391.76
3372,2407,49024,1,434.92
3373,2408,49039,1,56.66
3374,2409,49044,2,125.12
3375,2410,49068,1,71.33
3376,2411,49071,2,127.74
3377,2412,49103,1,20.20
3378,2412,49102,2,62.00
3379,2413,49135,2,401.66
3380,2413,49132,1,29.99
3381,2413,49134,2,800.30
3382,2413,49130,1,741.13
3383,2414,49220,1,139.63
3384,2415,49223,1,59.60
3385,2415,49225,3,31.56
3386,2416,49238,1,2001.53
3387,2417,49254,1,459.44
3388,2418,49303,1,51.55
3389,2418,49304,1,29.52
3390,2419,49311,2,808.26
3391,2419,49310,1,10.52
3392,2420,49314,1,21.15
3393,2421,49334,1,105.40
3394,2421,49335,1,191.97
3395,2422,49353,1,222.72
3396,2422,49354,1,55.50
3397,2423,49355,2,91.24
3398,2424,49356,2,237.00
3399,2425,49364,1,1983.12
3400,2426,49390,1,35.30
3401,2427,49416,1,46.60
3402,2428,49506,2,40.58
3403,2428,49505,1,11.27
3404,2429,49530,1,101.75
3405,2429,49529,2,37.94
3406,2430,49553,1,643.87
3407,2431,49606,1,21.13
3408,2432,49622,1,492.09
3409,2433,49631,1,80.19
3410,2434,49641,2,62.92
3411,2434,49640,1,13.80
3412,2434,49642,1,57.64
3413,2435,49659,1,1001.20
3414,2436,49676,1,897.70
3415,2437,49696,1,408.38
3416,2437,49695,1,20.98
3417,2438,49714,1,84.35
3418,2439,49725,1,20.29
3419,2439,49724,1,835.91
3420,2440,49737,1,25.21
3421,2440,49736,1,147.87
3422,2440,49735,3,4130.10
3423,2441,49743,1,42.96
3424,2442,49779,1,62.16
3425,2443,49784,1,28.05
3426,2444,49798,1,105.61
3427,2444,49799,1,562.52
3428,2445,49802,2,83.82
3429,2446,49813,1,72.89
3430,2446,49812,1,230.82
3431,2447,49877,1,38.81
3432,2448,49887,1,31.46
3433,2449,49896,3,1419.57
3434,2450,49915,3,96.96
3435,2451,49925,2,3921.34
3436,2452,49945,1,466.38
3437,2453,49949,1,76.45
3438,2454,49968,1,77.26
3439,2455,49982,2,47.58
3440,2455,49983,1,1261.36
3441,2456,49995,1,363.10
3442,2457,50012,1,21.13
3443,2457,50013,1,1029.87
3444,2457,50011,1,31.00
3445,2458,50015,1,70.54
3446,2458,50014,1,411.64
3447,2459,50017,1,15.41
3448,2460,50021,2,40.98
3449,2460,50022,1,10.52
3450,2461,50040,1,30.00
3451,2461,50038,1,80.51
3452,2462,50070,1,21.13
3453,2463,50097,1,943.90
3454,2464,50098,1,46.60
3455,2464,50099,1,1219.13
3456,2465,50102,1,206.40
3457,2466,50110,1,2194.34
3458,2466,50109,2,1823.50
3459,2467,50117,1,1847.46
3460,2468,50140,1,301.27
3461,2469,50163,1,38.81
3462,2469,50162,1,52.30
3463,2470,50179,1,20.09
3464,2471,50186,1,1113.77
3465,2472,50230,1,50.19
3466,2473,50253,1,88.72
3467,2473,50255,3,1652.73
3468,2474,50276,1,806.75
3469,2474,50274,1,23.79
3470,2474,50275,1,44.56
3471,2475,50277,1,25.39
3472,2476,50320,2,1162.42
3473,2477,50346,2,309.22
3474,2477,50347,1,251.95
3475,2477,50345,1,25.80
3476,2478,50370,1,69.12
3477,2479,50377,2,234.24
3478,2479,50378,1,31.00
3479,2480,50386,1,64.30
3480,2480,50387,1,30.84
3481,2481,50449,1,11.27
3482,2482,50457,1,53.90
3483,2482,50458,1,20.20
3484,2482,50459,1,28.15
3485,2483,50486,1,1472.28
3486,2484,50493,1,20.98
3487,2485,50516,1,617.98
3488,2486,50529,1,71.76
3489,2487,50537,1,51.63
3490,2488,50572,1,120.10
3491,2489,50588,1,459.44
3492,2489,50587,1,57.64
3493,2490,50591,2,837.56
3494,2491,50641,1,1587.17
3495,2492,50654,1,550.27
3496,2493,50674,1,343.07
3497,2494,50704,2,957.66
3498,2495,50748,2,1157.08
3499,2495,50747,1,147.87
3500,2495,50749,1,154.61
3501,2496,50787,1,46.74
3502,2496,50785,1,31.23
3503,2497,50792,1,34.02
3504,2498,50807,1,25.80
3505,2499,50815,1,1403.10
3506,2500,50821,1,83.17
3507,2500,50823,1,502.23
3508,2501,50853,2,2017.66
3509,2502,50854,1,31.99
3510,2503,50870,3,1918.80
3511,2503,50869,1,457.46
3512,2504,50897,1,20.57
3513,2505,50905,1,20.98
3514,2506,50982,1,97.10
3515,2507,51016,1,55.34
3516,2508,51031,1,93.15
3517,2509,51051,1,32.32
3518,2510,51057,1,424.13
3519,2511,51058,1,20.49
3520,2511,51059,1,44.06
3521,2511,51060,1,27.76
3522,2512,51079,1,79.78
3523,2512,51080,1,56.76
3524,2513,51090,1,31.46
3525,2514,51105,1,65.80
3526,2514,51106,1,923.80
3527,2515,51117,1,1267.63
3528,2515,51116,1,42.96
3529,2516,51122,1,113.78
3530,2516,51123,1,23.75
3531,2517,51144,1,51.87
3532,2517,51145,1,10.59
3533,2518,51148,1,27.52
3534,2519,51156,1,897.70
3535,2520,51158,1,214.09
3536,2520,51159,3,2531.64
3537,2521,51188,1,65.80
3538,2521,51189,1,10.02
3539,2522,51238,1,411.64
3540,2522,51239,1,25.80
3541,2523,51251,2,46.66
3542,2524,51254,2,130.04
3543,2525,51262,1,1050.61
3544,2526,51322,1,52.98
3545,2527,51323,1,13.34
3546,2527,51326,1,400.15
3547,2527,51325,1,80.16
3548,2527,51324,1,11.96
3549,2528,51353,1,1772.19
3550,2529,51366,1,51.55
3551,2530,51370,2,1208.68
3552,2530,51369,1,49.74
3553,2531,51440,1,63.87
3554,2532,51451,1,122.22
3555,2532,51452,1,57.07
3556,2533,51466,1,41.07
3557,2533,51468,1,58.91
3558,2533,51467,1,1587.17
3559,2534,51469,1,21.13
3560,2535,51485,1,78.33
3561,2536,51522,1,101.21
3562,2537,51527,1,93.92
3563,2538,51531,1,631.58
3564,2539,51551,1,70.40
3565,2540,51569,1,58.91
3566,2540,51568,1,31.00
3567,2541,51581,1,553.55
3568,2542,51598,1,741.13
3569,2542,51599,1,66.23
3570,2543,51604,1,541.12
3571,2544,51605,1,908.50
3572,2545,51606,1,56.18
3573,2546,51615,1,959.96
3574,2546,51614,2,30.40
3575,2546,51613,1,52.30
3576,2547,51619,1,715.54
3577,2548,51646,1,71.76
3578,2549,51663,1,49.74
3579,2550,51675,1,1568.44
3580,2550,51674,1,342.10
3581,2551,51691,1,418.78
3582,2552,51703,1,39.79
3583,2552,51705,1,401.11
3584,2553,51742,1,57.59
3585,2553,51743,1,20.20
3586,2554,51747,2,598.38
3587,2555,51751,1,838.84
3588,2556,51817,1,1422.82
3589,2556,51816,1,28.82
3590,2557,51848,2,42.26
3591,2558,51884,1,48.56
3592,2559,51915,1,265.44
3593,2560,51923,1,17.43
3594,2561,51954,1,984.60
3595,2561,51955,1,1596.53
3596,2561,51952,2,403.70
3597,2561,51956,1,404.13
3598,2562,51990,1,643.12
3599,2563,52000,2,244.12
3600,2564,52006,1,102.86
3601,2565,52028,1,95.62
3602,2565,52027,1,196.53
3603,2566,52064,1,418.78
3604,2566,52063,1,34.02
3605,2567,52075,1,813.83
3606,2568,52085,1,56.66
3607,2568,52086,1,286.56
3608,2569,52095,1,1007.18
3609,2570,52146,1,1566.62
3610,2571,52161,1,20.29
3611,2572,52162,2,368.84
3612,2573,52213,1,80.06
3613,2574,52217,1,697.89
3614,2575,52245,1,546.32
3615,2575,52246,1,62.16
3616,2576,52291,1,76.58
3617,2577,52304,1,30.84
3618,2577,52302,1,1551.31
3619,2578,52332,1,95.62
3620,2579,52368,1,610.92
3621,2580,52372,1,20.98
3622,2581,52376,3,316.20
3623,2581,52378,1,561.11
3624,2582,52406,1,147.87
3625,2583,52422,1,400.65
3626,2584,52445,1,138.43
3627,2584,52444,1,1029.87
3628,2584,52443,1,530.77
3629,2585,52449,1,343.07
3630,2585,52450,1,61.80
3631,2586,52488,1,43.72
3632,2587,52494,1,404.13
3633,2588,52506,1,28.82
3634,2589,52508,1,62.56
3635,2590,52572,1,28.15
3636,2590,52573,1,473.19
3637,2591,52585,1,303.02
3638,2591,52584,1,38.51
3639,2592,52587,1,46.74
3640,2593,52593,1,66.23
3641,2593,52594,1,19.75
3642,2594,52597,1,1113.77
3643,2595,52604,2,26.10
3644,2596,52723,2,615.84
3645,2596,52722,1,1187.18
3646,2597,52729,1,214.09
3647,2598,52742,1,118.27
3648,2599,52746,1,327.59
3649,2600,52757,1,32.32
3650,2600,52758,1,38.81
3651,2601,52766,1,41.91
3652,2602,52790,1,39.08
3653,2603,52832,1,550.10
3654,2604,52845,1,20.32
3655,2605,52864,2,124.32
3656,2606,52883,1,1960.67
3657,2607,52886,1,38.81
3658,2608,52890,2,2059.74
3659,2609,52912,1,985.12
3660,2610,52915,1,53.63
3661,2611,52917,1,89.21
3662,2612,52919,1,32.32
3663,2613,52960,1,42.96
3664,2614,52966,1,40.49
3665,2615,52991,1,93.15
3666,2616,53007,1,20.57
3667,2617,53025,1,550.08
3668,2618,53064,1,832.56
3669,2618,53063,1,42.43
3670,2618,53062,2,157.88
3671,2619,53065,1,114.18
3672,2619,53066,1,343.34
3673,2620,53102,1,154.61
3674,2621,53122,1,743.75
3675,2621,53123,1,1543.26
3676,2622,53126,1,28.82
3677,2622,53127,1,10.52
3678,2623,53144,1,65.80
3679,2624,53234,1,39.08
3680,2625,53239,1,418.78
3681,2626,53269,1,79.78
3682,2627,53315,1,400.65
3683,2628,53358,2,3154.60
3684,2629,53363,1,64.30
3685,2629,53364,1,594.03
3686,2630,53365,1,911.75
3687,2631,53370,1,29.99
3688,2632,53386,1,39.08
3689,2632,53384,1,1403.10
3690,2632,53387,1,1340.40
3691,2633,53443,1,93.92
3692,2634,53447,1,581.21
3693,2635,53478,1,457.46
3694,2636,53482,1,62.56
3695,2637,53510,1,895.42
3696,2637,53509,2,145.72
3697,2638,53546,1,10.01
3698,2639,53553,1,911.75
3699,2640,53567,1,20.82
3700,2641,53643,1,2171.73
3701,2642,53665,1,70.40
3702,2642,53664,1,38.54
3703,2643,53681,1,791.09
3704,2643,53682,1,1485.76
3705,2644,53730,1,23.79
3706,2645,53739,1,985.12
3707,2646,53760,1,21.13
3708,2647,53766,1,697.89
3709,2648,53771,1,67.14
3710,2649,53813,1,959.96
3711,2649,53812,1,25.01
3712,2650,53820,1,28.51
3713,2650,53822,1,89.21
3714,2650,53824,3,82.56
3715,2651,53838,1,30.00
3716,2652,53877,1,31.00
3717,2653,53908,1,506.45
3718,2654,53935,3,223.38
3719,2655,53972,1,110.63
3720,2656,53980,1,28.82
3721,2657,54004,1,21.75
3722,2658,54011,1,17.31
3723,2659,54018,1,1977.06
3724,2659,54017,1,66.23
3725,2659,54016,1,65.57
3726,2660,54031,1,53.63
3727,2661,54034,1,555.66
3728,2662,54049,2,179.54
3729,2663,54059,1,441.66
3730,2664,54098,1,113.78
3731,2665,54122,1,31.00
3732,2666,54125,1,897.70
3733,2667,54128,1,315.70
3734,2667,54130,1,1960.67
3735,2668,54155,1,82.15
3736,2669,54186,2,33.74
3737,2669,54185,1,59.29
3738,2670,54195,1,22.36
3739,2671,54219,1,31.99
3740,2672,54253,1,71.76
3741,2672,54254,1,573.86
3742,2673,54256,1,30.00
3743,2674,54258,1,42.96
3744,2675,54272,1,555.66
3745,2675,54270,1,1405.31
3746,2675,54271,1,30.00
3747,2676,54279,1,55.50
3748,2677,54299,1,133.85
3749,2678,54342,1,1234.28
3750,2679,54345,1,17.78
3751,2680,54364,1,319.38
3752,2681,54393,1,51.55
3753,2681,54395,1,66.91
3754,2682,54457,1,300.00
3755,2683,54463,1,51.55
3756,2683,54462,1,1110.75
3757,2684,54550,1,22.09
3758,2685,54568,1,1977.06
3759,2685,54567,1,34.02
3760,2686,54603,1,1036.13
3761,2686,54604,1,854.06
3762,2687,54623,1,26.63
3763,2688,54664,1,51.63
3764,2689,54694,1,1455.42
3765,2690,54702,1,184.97
3766,2691,54707,1,813.83
3767,2692,54735,1,80.06
3768,2693,54753,1,107.12
3769,2693,54754,2,166.34
3770,2693,54752,1,22.42
3771,2694,54787,1,80.03
3772,2695,54791,1,19.08
3773,2695,54792,1,52.00
3774,2696,54801,1,10.59
3775,2697,54830,1,120.10
3776,2698,54846,1,33.85
3777,2699,54849,1,26.63
3778,2700,54861,1,10.52
3779,2701,54864,2,40.98
3780,2702,54874,1,28.82
3781,2703,54884,1,417.23
3782,2703,54880,1,57.64
3783,2703,54882,1,55.66
3784,2704,54887,1,10.59
3785,2704,54885,1,56.66
3786,2705,54958,1,60.54
3787,2706,54976,1,27.08
3788,2706,54977,1,67.98
3789,2706,54978,1,40.49
3790,2706,54975,1,97.10
3791,2707,55036,1,57.64
3792,2708,55130,1,92.19
3793,2709,55131,1,11.27
3794,2710,55142,1,71.35
3795,2711,55144,1,117.64
3796,2712,55150,1,911.71
3797,2712,55149,1,89.29
3798,2713,55165,1,49.74
3799,2713,55164,1,303.02
3800,2714,55186,1,1555.76
3801,2714,55187,1,103.38
3802,2715,55207,1,20.98
3803,2716,55234,1,53.63
3804,2717,55267,1,301.27
3805,2718,55299,1,45.89
3806,2718,55298,2,918.88
3807,2719,55309,1,25.39
3808,2720,55356,1,10.59
3809,2720,55355,1,451.20
3810,2721,55362,1,75.11
3811,2722,55368,1,17.43
3812,2723,55387,2,33.64
3813,2724,55400,1,40.00
3814,2725,55441,2,131.60
3815,2726,55461,2,420.88
3816,2726,55460,1,942.08
3817,2726,55458,1,107.55
3818,2727,55507,1,65.02
3819,2728,55510,1,80.06
3820,2729,55512,1,30.84
3821,2730,55538,1,57.07
3822,2731,55547,1,25.21
3823,2732,55574,1,402.77
3824,2733,55586,1,41.91
3825,2734,55588,1,80.51
3826,2735,55593,1,25.39
3827,2735,55592,1,89.21
3828,2736,55654,1,21.75
3829,2737,55698,1,92.19
3830,2738,55705,1,550.27
3831,2738,55704,2,98.92
3832,2739,55714,1,66.23
3833,2739,55713,1,1555.76
3834,2740,55718,1,31.46
3835,2741,55731,1,10.00
3836,2742,55763,1,11.29
3837,2743,55785,1,31.32
3838,2744,55837,1,48.56
3839,2745,55841,1,791.09
3840,2746,55850,1,34.50
3841,2747,55892,1,632.90
3842,2748,55907,1,1629.64
3843,2748,55909,1,457.46
3844,2748,55908,1,58.08
3845,2749,55932,1,11.11
3846,2750,55954,1,502.23
3847,2751,55972,1,16.82
3848,2752,55985,1,391.76
3849,2753,55989,1,58.08
3850,2753,55988,1,52.30
3851,2754,55995,1,56.76
3852,2755,56010,1,147.87
3853,2756,56015,3,171.33
3854,2757,56049,2,728.20
3855,2757,56048,1,893.87
3856,2758,56050,1,924.24
3857,2758,56051,3,200.73
3858,2759,56072,1,10.00
3859,2760,56078,4,67.28
3860,2760,56079,2,46.64
3861,2761,56083,1,133.23
3862,2762,56093,2,105.96
3863,2763,56104,1,860.15
3864,2764,56124,1,20.57
3865,2765,56126,1,57.28
3866,2766,56241,1,79.78
3867,2767,56243,1,478.83
3868,2768,56264,1,27.08
3869,2769,56278,1,97.10
3870,2769,56277,1,2179.37
3871,2770,56288,2,1389.28
3872,2771,56292,1,33.85
3873,2772,56376,1,1567.00
3874,2772,56377,1,71.35
3875,2773,56378,1,959.96
3876,2774,56393,1,42.43
3877,2775,56405,1,642.01
3878,2776,56430,2,1299.64
3879,2776,56429,1,741.13
3880,2777,56448,2,1669.64
3881,2778,56456,1,78.33
3882,2779,56462,1,27.08
3883,2779,56464,1,105.26
3884,2780,56507,1,97.10
3885,2780,56506,1,10.01
3886,2781,56511,1,315.70
3887,2781,56512,2,55.40
3888,2781,56509,1,1191.05
3889,2781,56510,2,1608.36
3890,2782,56537,1,971.38
3891,2782,56536,1,1472.28
3892,2782,56535,1,421.77
3893,2783,56545,1,1960.67
3894,2783,56543,1,985.12
3895,2783,56546,1,60.27
3896,2783,56544,1,378.16
3897,2784,56547,1,10.59
3898,2785,56578,2,138.24
3899,2786,56596,2,131.60
3900,2786,56594,1,40.00
3901,2787,56602,1,1219.13
3902,2788,56609,2,72.40
3903,2789,56674,1,101.75
3904,2789,56673,1,27.08
3905,2790,56681,1,62.16
3906,2790,56678,1,34.46
3907,2791,56696,1,555.66
3908,2792,56706,1,114.78
3909,2792,56705,1,51.87
3910,2793,56710,1,44.56
3911,2794,56716,1,573.86
3912,2795,56750,1,21.75
3913,2796,56798,1,53.63
3914,2797,56842,1,21.13
3915,2798,56850,1,1295.11
3916,2799,56860,1,2447.64
3917,2800,56864,3,61.71
3918,2800,56865,1,26.63
3919,2801,56868,1,107.12
3920,2802,56886,2,31.94
3921,2803,56949,1,220.02
3922,2804,56957,1,89.29
3923,2805,57015,1,80.98
3924,2806,57069,2,2868.40
3925,2807,57072,1,784.59
3926,2808,57074,1,10.01
3927,2809,57076,1,33.74
3928,2810,57086,1,881.71
3929,2810,57085,1,599.98
3930,2811,57092,1,43.09
3931,2811,57093,1,101.75
3932,2812,57199,2,37.92
3933,2813,57205,2,232.22
3934,2814,57222,1,573.86
3935,2815,57226,1,593.50
3936,2816,57246,2,54.02
3937,2817,57262,2,1122.22
3938,2817,57261,1,97.10
3939,2818,57281,1,41.51
3940,2819,57325,1,793.42
3941,2820,57333,1,400.15
3942,2820,57334,1,76.58
3943,2821,57365,1,492.09
3944,2821,57362,1,105.40
3945,2821,57364,1,84.35
3946,2822,57425,1,1472.28
3947,2823,57428,1,80.03
3948,2824,57456,1,97.10
3949,2825,57496,1,83.17
3950,2826,57514,3,2744.43
3951,2827,57576,1,28.02
3952,2828,57606,1,59.29
3953,2828,57607,1,85.25
3954,2829,57610,1,400.65
3955,2830,57623,1,34.46
3956,2831,57624,1,400.10
3957,2832,57627,2,42.26
3958,2832,57626,2,808.64
3959,2833,57635,1,31.23
3960,2833,57634,1,670.27
3961,2834,57637,1,714.22
3962,2835,57661,3,1835.46
3963,2836,57701,1,66.91
3964,2836,57702,1,38.81
3965,2837,57708,1,2179.37
3966,2837,57706,1,730.38
3967,2838,57722,3,166.98
3968,2839,57769,1,546.88
3969,2839,57766,1,581.21
3970,2840,57776,1,24.32
3971,2841,57777,1,50.19
3972,2841,57778,1,917.86
3973,2842,57820,1,303.02
3974,2843,57824,1,1156.96
3975,2844,57835,1,112.76
3976,2845,57861,1,1036.13
3977,2845,57860,1,791.09
3978,2846,57863,1,824.97
3979,2847,57923,1,20.20
3980,2848,57963,2,83.02
3981,2849,57981,1,43.72
3982,2850,57995,1,20.57
3983,2851,58067,2,20.00
3984,2851,58068,1,321.67
3985,2852,58078,1,1434.20
3986,2853,58088,1,22.36
3987,2853,58089,1,39.08
3988,2854,58099,1,581.21
3989,2855,58109,1,1047.38
3990,2855,58108,1,126.79
3991,2855,58110,1,1590.04
3992,2856,58182,1,46.60
3993,2857,58205,1,556.36
3994,2857,58203,3,234.99
3995,2858,58216,1,10.18
3996,2859,58237,1,489.42
3997,2860,58241,1,87.62
3998,2860,58242,1,208.28
3999,2861,58246,1,251.95
4000,2861,58243,1,581.21
4001,2861,58245,2,68.04
4002,2861,58247,1,154.61
4003,2862,58254,1,21.13
4004,2862,58253,3,46.23
4005,2863,58266,1,489.42
4006,2864,58269,1,1905.47
4007,2865,58278,1,25.39
4008,2866,58298,1,10.52
4009,2867,58301,1,307.92
4010,2867,58302,1,21.75
4011,2868,58319,1,51.76
4012,2869,58320,1,521.64
4013,2869,58321,1,105.02
4014,2870,58333,1,25.39
4015,2871,58342,1,65.57
4016,2871,58343,1,29.99
4017,2871,58341,1,57.11
4018,2872,58371,1,401.11
4019,2873,58399,2,1102.50
4020,2874,58406,1,1403.10
4021,2875,58410,2,107.80
4022,2876,58426,1,264.14
4023,2877,58472,1,32.32
4024,2878,58490,1,984.60
4025,2879,58512,1,95.62
4026,2879,58511,1,24.32
4027,2880,58515,1,15.97
4028,2880,58517,1,49.74
4029,2881,58519,2,68.04
4030,2881,58520,4,1452.40
4031,2882,58521,2,1835.72
4032,2883,58546,1,164.20
4033,2884,58572,4,80.72
4034,2885,58666,1,25.39
4035,2886,58667,2,2072.26
4036,2887,58768,1,10.52
4037,2888,58797,1,15.97
4038,2889,58816,1,76.58
4039,2889,58814,1,51.68
4040,2890,58843,1,56.76
4041,2891,58850,1,461.15
4042,2892,58852,1,23.32
4043,2893,58862,1,30.00
4044,2894,58872,2,1787.74
4045,2895,58878,3,759.72
4046,2896,58894,1,28.15
4047,2896,58893,1,631.58
4048,2897,58910,1,76.14
4049,2897,58911,1,530.77
4050,2898,58912,1,866.06
4051,2899,58920,1,70.54
4052,2899,58922,1,206.46
4053,2900,58929,1,16.82
4054,2900,58930,1,57.64
4055,2901,58935,1,914.81
4056,2901,58934,1,115.80
4057,2901,58932,1,1409.39
4058,2901,58933,2,67.48
4059,2902,58942,1,90.28
4060,2903,58949,1,22.09
4061,2904,58970,1,568.54
4062,2904,58971,2,55.52
4063,2905,59004,1,30.37
4064,2906,59038,1,80.03
4065,2907,59057,1,46.74
4066,2908,59061,1,72.24
4067,2909,59082,2,3694.92
4068,2909,59081,1,18.09
4069,2910,59097,1,89.29
4070,2911,59099,1,55.34
4071,2912,59127,1,27.08
4072,2913,59140,1,108.46
4073,2914,59157,1,70.40
4074,2915,59166,2,3102.62
4075,2916,59206,1,80.06
4076,2917,59223,1,465.95
4077,2918,59247,1,20.67
4078,2919,59311,1,488.33
4079,2920,59319,1,1267.63
4080,2921,59330,1,650.19
4081,2921,59329,3,526.29
4082,2922,59433,2,169.20
4083,2923,59440,2,38.18
4084,2924,59487,1,492.09
4085,2924,59489,1,55.66
4086,2925,59499,1,530.77
4087,2925,59500,1,11.11
4088,2926,59510,1,73.42
4089,2927,59566,1,89.29
4090,2928,59577,1,30.37
4091,2928,59576,1,244.62
4092,2928,59574,1,2447.64
4093,2929,59589,1,89.29
4094,2929,59590,2,134.28
4095,2930,59614,1,492.09
