ProductID,Category,BaseKey,BaseName,VariantDim1Name,VariantDim1Value,VariantDim2Name,VariantDim2Value
1391,TECH,TECH_BASE_000263,Wireless Headphones 0263,Color,Black,Connectivity,Bluetooth
1392,TECH,TECH_BASE_000263,Wireless Headphones 0263,Color,Blue,Connectivity,Bluetooth
1393,TECH,TECH_BASE_000263,Wireless Headphones 0263,Color,Silver,Connectivity,Bluetooth
1394,TECH,TECH_BASE_000264,Smartwatch 0264,Color,White,Band,Silicone
1395,TECH,TECH_BASE_000264,Smartwatch 0264,Color,Black,Band,Silicone
1396,TECH,TECH_BASE_000264,Smartwatch 0264,Color,Blue,Band,Silicone
1397,TECH,TECH_BASE_000264,Smartwatch 0264,Color,Red,Band,Silicone
1398,TECH,TECH_BASE_000265,4K Television 0265,TVSize,55-inch,Color,Silver
1399,TECH,TECH_BASE_000265,4K Television 0265,TVSize,65-inch,Color,Silver
1400,TECH,TECH_BASE_000265,4K Television 0265,TVSize,43-inch,Color,Silver
1401,TECH,TECH_BASE_000266,Laptop 0266,ScreenSize,15-inch,Color,Space Gray
1402,TECH,TECH_BASE_000266,Laptop 0266,ScreenSize,16-inch,Color,Space Gray
1403,TECH,TECH_BASE_000266,Laptop 0266,ScreenSize,13-inch,Color,Space Gray
1404,TECH,TECH_BASE_000267,4K Television 0267,TVSize,43-inch,Color,Black
1405,TECH,TECH_BASE_000267,4K Television 0267,TVSize,43-inch,Color,Silver
1406,TECH,TECH_BASE_000267,4K Television 0267,TVSize,55-inch,Color,Black
1407,TECH,TECH_BASE_000267,4K Television 0267,TVSize,55-inch,Color,Silver
1408,TECH,TECH_BASE_000268,4K Television 0268,TVSize,43-inch,Color,Black
1409,TECH,TECH_BASE_000268,4K Television 0268,TVSize,43-inch,Color,Silver
1410,TECH,TECH_BASE_000268,4K Television 0268,TVSize,50-inch,Color,Black
1411,TECH,TECH_BASE_000268,4K Television 0268,TVSize,50-inch,Color,Silver
1412,TECH,TECH_BASE_000268,4K Television 0268,TVSize,55-inch,Color,Black
1413,TECH,TECH_BASE_000268,4K Television 0268,TVSize,55-inch,Color,Silver
1414,TECH,TECH_BASE_000268,4K Television 0268,TVSize,65-inch,Color,Black
1415,TECH,TECH_BASE_000268,4K Television 0268,TVSize,65-inch,Color,Silver
1416,TECH,TECH_BASE_000269,Smartphone 0269,Color,Space Gray,Storage,512GB
1417,TECH,TECH_BASE_000269,Smartphone 0269,Color,Silver,Storage,512GB
1418,TECH,TECH_BASE_000269,Smartphone 0269,Color,White,Storage,512GB
1419,TECH,TECH_BASE_000269,Smartphone 0269,Color,Red,Storage,512GB
1420,TECH,TECH_BASE_000270,4K Television 0270,TVSize,65-inch,Color,Silver
1421,TECH,TECH_BASE_000270,4K Television 0270,TVSize,55-inch,Color,Silver
1422,TECH,TECH_BASE_000271,4K Television 0271,TVSize,65-inch,Color,Silver
1423,TECH,TECH_BASE_000271,4K Television 0271,TVSize,65-inch,Color,Black
1424,TECH,TECH_BASE_000271,4K Television 0271,TVSize,55-inch,Color,Silver
1425,TECH,TECH_BASE_000271,4K Television 0271,TVSize,55-inch,Color,Black
1426,TECH,TECH_BASE_000272,Smartwatch 0272,Color,Silver,Band,Leather
1427,TECH,TECH_BASE_000272,Smartwatch 0272,Color,White,Band,Leather
1428,TECH,TECH_BASE_000272,Smartwatch 0272,Color,Space Gray,Band,Leather
1429,TECH,TECH_BASE_000272,Smartwatch 0272,Color,Red,Band,Leather
1430,TECH,TECH_BASE_000273,Smartwatch 0273,Color,Blue,Band,Silicone
1431,TECH,TECH_BASE_000273,Smartwatch 0273,Color,Blue,Band,Leather
1432,TECH,TECH_BASE_000273,Smartwatch 0273,Color,Space Gray,Band,Silicone
1433,TECH,TECH_BASE_000273,Smartwatch 0273,Color,Space Gray,Band,Leather
1434,TECH,TECH_BASE_000273,Smartwatch 0273,Color,Black,Band,Silicone
1435,TECH,TECH_BASE_000273,Smartwatch 0273,Color,Black,Band,Leather
1436,TECH,TECH_BASE_000273,Smartwatch 0273,Color,Silver,Band,Silicone
1437,TECH,TECH_BASE_000273,Smartwatch 0273,Color,Silver,Band,Leather
1438,TECH,TECH_BASE_000274,Smartphone 0274,Color,Space Gray,Storage,512GB
1439,TECH,TECH_BASE_000274,Smartphone 0274,Color,Black,Storage,512GB
1440,TECH,TECH_BASE_000274,Smartphone 0274,Color,Silver,Storage,512GB
1441,TECH,TECH_BASE_000275,Laptop 0275,ScreenSize,15-inch,Color,Space Gray
1442,TECH,TECH_BASE_000275,Laptop 0275,ScreenSize,14-inch,Color,Space Gray
1443,TECH,TECH_BASE_000276,Smartwatch 0276,Color,Blue,Band,Leather
1444,TECH,TECH_BASE_000276,Smartwatch 0276,Color,Blue,Band,Silicone
1445,TECH,TECH_BASE_000276,Smartwatch 0276,Color,Red,Band,Leather
1446,TECH,TECH_BASE_000276,Smartwatch 0276,Color,Red,Band,Silicone
1447,TECH,TECH_BASE_000277,Wireless Headphones 0277,Color,Blue,Connectivity,Bluetooth+Wired
1448,TECH,TECH_BASE_000277,Wireless Headphones 0277,Color,Black,Connectivity,Bluetooth+Wired
1449,TECH,TECH_BASE_000278,Laptop 0278,ScreenSize,13-inch,Color,Silver
1450,TECH,TECH_BASE_000278,Laptop 0278,ScreenSize,14-inch,Color,Silver
1451,TECH,TECH_BASE_000278,Laptop 0278,ScreenSize,16-inch,Color,Silver
1452,TECH,TECH_BASE_000278,Laptop 0278,ScreenSize,15-inch,Color,Silver
1453,TECH,TECH_BASE_000279,Smartwatch 0279,Color,Blue,Band,Silicone
1454,TECH,TECH_BASE_000279,Smartwatch 0279,Color,Silver,Band,Silicone
1455,TECH,TECH_BASE_000279,Smartwatch 0279,Color,White,Band,Silicone
1456,TECH,TECH_BASE_000279,Smartwatch 0279,Color,Red,Band,Silicone
1457,TECH,TECH_BASE_000280,Laptop 0280,ScreenSize,15-inch,Color,Space Gray
1458,TECH,TECH_BASE_000280,Laptop 0280,ScreenSize,14-inch,Color,Space Gray
1459,TECH,TECH_BASE_000281,4K Television 0281,TVSize,50-inch,Color,Silver
1460,TECH,TECH_BASE_000281,4K Television 0281,TVSize,65-inch,Color,Silver
1461,TECH,TECH_BASE_000281,4K Television 0281,TVSize,55-inch,Color,Silver
1462,TECH,TECH_BASE_000281,4K Television 0281,TVSize,43-inch,Color,Silver
1463,TECH,TECH_BASE_000282,4K Television 0282,TVSize,50-inch,Color,Black
1464,TECH,TECH_BASE_000282,4K Television 0282,TVSize,43-inch,Color,Black
1465,TECH,TECH_BASE_000283,Laptop 0283,ScreenSize,16-inch,Color,Silver
1466,TECH,TECH_BASE_000283,Laptop 0283,ScreenSize,15-inch,Color,Silver
1467,TECH,TECH_BASE_000283,Laptop 0283,ScreenSize,14-inch,Color,Silver
1468,TECH,TECH_BASE_000284,Wireless Headphones 0284,Color,Silver,Connectivity,Bluetooth
1469,TECH,TECH_BASE_000284,Wireless Headphones 0284,Color,Silver,Connectivity,Bluetooth+Wired
1470,TECH,TECH_BASE_000284,Wireless Headphones 0284,Color,Red,Connectivity,Bluetooth
1471,TECH,TECH_BASE_000284,Wireless Headphones 0284,Color,Red,Connectivity,Bluetooth+Wired
1472,TECH,TECH_BASE_000284,Wireless Headphones 0284,Color,Space Gray,Connectivity,Bluetooth
1473,TECH,TECH_BASE_000284,Wireless Headphones 0284,Color,Space Gray,Connectivity,Bluetooth+Wired
1474,TECH,TECH_BASE_000284,Wireless Headphones 0284,Color,Blue,Connectivity,Bluetooth
1475,TECH,TECH_BASE_000284,Wireless Headphones 0284,Color,Blue,Connectivity,Bluetooth+Wired
1476,TECH,TECH_BASE_000285,Smartphone 0285,Color,Space Gray,Storage,64GB
1477,TECH,TECH_BASE_000285,Smartphone 0285,Color,Blue,Storage,64GB
1478,TECH,TECH_BASE_000286,Smartwatch 0286,Color,Red,Band,Leather
1479,TECH,TECH_BASE_000286,Smartwatch 0286,Color,Red,Band,Silicone
1480,TECH,TECH_BASE_000286,Smartwatch 0286,Color,Blue,Band,Leather
1481,TECH,TECH_BASE_000286,Smartwatch 0286,Color,Blue,Band,Silicone
1482,TECH,TECH_BASE_000286,Smartwatch 0286,Color,Silver,Band,Leather
1483,TECH,TECH_BASE_000286,Smartwatch 0286,Color,Silver,Band,Silicone
1484,TECH,TECH_BASE_000286,Smartwatch 0286,Color,White,Band,Leather
1485,TECH,TECH_BASE_000286,Smartwatch 0286,Color,White,Band,Silicone
1486,TECH,TECH_BASE_000287,Smartwatch 0287,Color,Silver,Band,Leather
1487,TECH,TECH_BASE_000287,Smartwatch 0287,Color,Black,Band,Leather
1488,TECH,TECH_BASE_000287,Smartwatch 0287,Color,Blue,Band,Leather
1489,TECH,TECH_BASE_000287,Smartwatch 0287,Color,Space Gray,Band,Leather
1490,TECH,TECH_BASE_000288,Smartphone 0288,Color,Space Gray,Storage,64GB
1491,TECH,TECH_BASE_000288,Smartphone 0288,Color,Red,Storage,64GB
1492,TECH,TECH_BASE_000288,Smartphone 0288,Color,White,Storage,64GB
1493,TECH,TECH_BASE_000289,Smartwatch 0289,Color,White,Band,Leather
1494,TECH,TECH_BASE_000289,Smartwatch 0289,Color,Blue,Band,Leather
1495,TECH,TECH_BASE_000290,Smartwatch 0290,Color,Silver,Band,Leather
1496,TECH,TECH_BASE_000290,Smartwatch 0290,Color,Red,Band,Leather
1497,TECH,TECH_BASE_000290,Smartwatch 0290,Color,Black,Band,Leather
1498,TECH,TECH_BASE_000290,Smartwatch 0290,Color,Space Gray,Band,Leather
1499,TECH,TECH_BASE_000291,Wireless Headphones 0291,Color,Space Gray,Connectivity,Bluetooth+Wired
1500,TECH,TECH_BASE_000291,Wireless Headphones 0291,Color,Red,Connectivity,Bluetooth+Wired
1501,TECH,TECH_BASE_000291,Wireless Headphones 0291,Color,White,Connectivity,Bluetooth+Wired
1502,TECH,TECH_BASE_000292,Smartphone 0292,Color,Silver,Storage,64GB
1503,TECH,TECH_BASE_000292,Smartphone 0292,Color,Space Gray,Storage,64GB
1504,TECH,TECH_BASE_000292,Smartphone 0292,Color,White,Storage,64GB
1505,TECH,TECH_BASE_000293,4K Television 0293,TVSize,50-inch,Color,Silver
1506,TECH,TECH_BASE_000293,4K Television 0293,TVSize,55-inch,Color,Silver
1507,TECH,TECH_BASE_000293,4K Television 0293,TVSize,43-inch,Color,Silver
1508,TECH,TECH_BASE_000294,Wireless Headphones 0294,Color,Red,Connectivity,Bluetooth+Wired
1509,TECH,TECH_BASE_000294,Wireless Headphones 0294,Color,Red,Connectivity,Bluetooth
1510,TECH,TECH_BASE_000294,Wireless Headphones 0294,Color,White,Connectivity,Bluetooth+Wired
1511,TECH,TECH_BASE_000294,Wireless Headphones 0294,Color,White,Connectivity,Bluetooth
1512,TECH,TECH_BASE_000295,4K Television 0295,TVSize,43-inch,Color,Black
1513,TECH,TECH_BASE_000295,4K Television 0295,TVSize,55-inch,Color,Black
1514,TECH,TECH_BASE_000296,Laptop 0296,ScreenSize,14-inch,Color,Space Gray
1515,TECH,TECH_BASE_000296,Laptop 0296,ScreenSize,14-inch,Color,Black
1516,TECH,TECH_BASE_000296,Laptop 0296,ScreenSize,13-inch,Color,Space Gray
1517,TECH,TECH_BASE_000296,Laptop 0296,ScreenSize,13-inch,Color,Black
1518,TECH,TECH_BASE_000296,Laptop 0296,ScreenSize,15-inch,Color,Space Gray
1519,TECH,TECH_BASE_000296,Laptop 0296,ScreenSize,15-inch,Color,Black
1520,TECH,TECH_BASE_000296,Laptop 0296,ScreenSize,16-inch,Color,Space Gray
1521,TECH,TECH_BASE_000296,Laptop 0296,ScreenSize,16-inch,Color,Black
1522,TECH,TECH_BASE_000297,Smartwatch 0297,Color,Space Gray,Band,Silicone
1523,TECH,TECH_BASE_000297,Smartwatch 0297,Color,Red,Band,Silicone
1524,TECH,TECH_BASE_000297,Smartwatch 0297,Color,Silver,Band,Silicone
1525,TECH,TECH_BASE_000298,Laptop 0298,ScreenSize,15-inch,Color,Space Gray
1526,TECH,TECH_BASE_000298,Laptop 0298,ScreenSize,15-inch,Color,Black
1527,TECH,TECH_BASE_000298,Laptop 0298,ScreenSize,13-inch,Color,Space Gray
1528,TECH,TECH_BASE_000298,Laptop 0298,ScreenSize,13-inch,Color,Black
1529,TECH,TECH_BASE_000298,Laptop 0298,ScreenSize,14-inch,Color,Space Gray
1530,TECH,TECH_BASE_000298,Laptop 0298,ScreenSize,14-inch,Color,Black
1531,TECH,TECH_BASE_000298,Laptop 0298,ScreenSize,16-inch,Color,Space Gray
1532,TECH,TECH_BASE_000298,Laptop 0298,ScreenSize,16-inch,Color,Black
1533,TECH,TECH_BASE_000299,Laptop 0299,ScreenSize,15-inch,Color,Black
1534,TECH,TECH_BASE_000299,Laptop 0299,ScreenSize,15-inch,Color,Space Gray
1535,TECH,TECH_BASE_000299,Laptop 0299,ScreenSize,15-inch,Color,Silver
1536,TECH,TECH_BASE_000299,Laptop 0299,ScreenSize,16-inch,Color,Black
1537,TECH,TECH_BASE_000299,Laptop 0299,ScreenSize,16-inch,Color,Space Gray
1538,TECH,TECH_BASE_000299,Laptop 0299,ScreenSize,16-inch,Color,Silver
1539,TECH,TECH_BASE_000299,Laptop 0299,ScreenSize,14-inch,Color,Black
1540,TECH,TECH_BASE_000299,Laptop 0299,ScreenSize,14-inch,Color,Space Gray
1541,TECH,TECH_BASE_000299,Laptop 0299,ScreenSize,14-inch,Color,Silver
1542,TECH,TECH_BASE_000300,Laptop 0300,ScreenSize,13-inch,Color,Silver
1543,TECH,TECH_BASE_000300,Laptop 0300,ScreenSize,13-inch,Color,Space Gray
1544,TECH,TECH_BASE_000300,Laptop 0300,ScreenSize,15-inch,Color,Silver
1545,TECH,TECH_BASE_000300,Laptop 0300,ScreenSize,15-inch,Color,Space Gray
1546,TECH,TECH_BASE_000300,Laptop 0300,ScreenSize,16-inch,Color,Silver
1547,TECH,TECH_BASE_000300,Laptop 0300,ScreenSize,16-inch,Color,Space Gray
1548,TECH,TECH_BASE_000301,Laptop 0301,ScreenSize,14-inch,Color,Space Gray
1549,TECH,TECH_BASE_000301,Laptop 0301,ScreenSize,15-inch,Color,Space Gray
1550,TECH,TECH_BASE_000301,Laptop 0301,ScreenSize,16-inch,Color,Space Gray
1551,TECH,TECH_BASE_000302,Smartphone 0302,Color,Blue,Storage,64GB
1552,TECH,TECH_BASE_000302,Smartphone 0302,Color,Space Gray,Storage,64GB
1553,TECH,TECH_BASE_000302,Smartphone 0302,Color,White,Storage,64GB
1554,TECH,TECH_BASE_000302,Smartphone 0302,Color,Red,Storage,64GB
1555,TECH,TECH_BASE_000303,4K Television 0303,TVSize,65-inch,Color,Silver
1556,TECH,TECH_BASE_000303,4K Television 0303,TVSize,65-inch,Color,Black
1557,TECH,TECH_BASE_000303,4K Television 0303,TVSize,43-inch,Color,Silver
1558,TECH,TECH_BASE_000303,4K Television 0303,TVSize,43-inch,Color,Black
1559,TECH,TECH_BASE_000303,4K Television 0303,TVSize,50-inch,Color,Silver
1560,TECH,TECH_BASE_000303,4K Television 0303,TVSize,50-inch,Color,Black
1561,TECH,TECH_BASE_000303,4K Television 0303,TVSize,55-inch,Color,Silver
1562,TECH,TECH_BASE_000303,4K Television 0303,TVSize,55-inch,Color,Black
1563,TECH,TECH_BASE_000304,4K Television 0304,TVSize,65-inch,Color,Black
1564,TECH,TECH_BASE_000304,4K Television 0304,TVSize,65-inch,Color,Silver
1565,TECH,TECH_BASE_000304,4K Television 0304,TVSize,50-inch,Color,Black
1566,TECH,TECH_BASE_000304,4K Television 0304,TVSize,50-inch,Color,Silver
1567,TECH,TECH_BASE_000304,4K Television 0304,TVSize,43-inch,Color,Black
1568,TECH,TECH_BASE_000304,4K Television 0304,TVSize,43-inch,Color,Silver
1569,TECH,TECH_BASE_000305,Smartwatch 0305,Color,Space Gray,Band,Silicone
1570,TECH,TECH_BASE_000305,Smartwatch 0305,Color,Space Gray,Band,Leather
1571,TECH,TECH_BASE_000305,Smartwatch 0305,Color,White,Band,Silicone
1572,TECH,TECH_BASE_000305,Smartwatch 0305,Color,White,Band,Leather
1573,TECH,TECH_BASE_000305,Smartwatch 0305,Color,Red,Band,Silicone
1574,TECH,TECH_BASE_000305,Smartwatch 0305,Color,Red,Band,Leather
1575,TECH,TECH_BASE_000305,Smartwatch 0305,Color,Blue,Band,Silicone
1576,TECH,TECH_BASE_000305,Smartwatch 0305,Color,Blue,Band,Leather
1577,TECH,TECH_BASE_000306,Smartwatch 0306,Color,Red,Band,Silicone
1578,TECH,TECH_BASE_000306,Smartwatch 0306,Color,Red,Band,Leather
1579,TECH,TECH_BASE_000306,Smartwatch 0306,Color,Space Gray,Band,Silicone
1580,TECH,TECH_BASE_000306,Smartwatch 0306,Color,Space Gray,Band,Leather
1581,TECH,TECH_BASE_000306,Smartwatch 0306,Color,Blue,Band,Silicone
1582,TECH,TECH_BASE_000306,Smartwatch 0306,Color,Blue,Band,Leather
1583,TECH,TECH_BASE_000306,Smartwatch 0306,Color,Silver,Band,Silicone
1584,TECH,TECH_BASE_000306,Smartwatch 0306,Color,Silver,Band,Leather
1585,TECH,TECH_BASE_000307,Wireless Headphones 0307,Color,Silver,Connectivity,Bluetooth
1586,TECH,TECH_BASE_000307,Wireless Headphones 0307,Color,Space Gray,Connectivity,Bluetooth
1587,TECH,TECH_BASE_000307,Wireless Headphones 0307,Color,Red,Connectivity,Bluetooth
1588,TECH,TECH_BASE_000307,Wireless Headphones 0307,Color,White,Connectivity,Bluetooth
1589,TECH,TECH_BASE_000308,4K Television 0308,TVSize,55-inch,Color,Black
1590,TECH,TECH_BASE_000308,4K Television 0308,TVSize,55-inch,Color,Silver
1591,TECH,TECH_BASE_000308,4K Television 0308,TVSize,50-inch,Color,Black
1592,TECH,TECH_BASE_000308,4K Television 0308,TVSize,50-inch,Color,Silver
1593,TECH,TECH_BASE_000309,Wireless Headphones 0309,Color,White,Connectivity,Bluetooth+Wired
1594,TECH,TECH_BASE_000309,Wireless Headphones 0309,Color,Black,Connectivity,Bluetooth+Wired
1595,TECH,TECH_BASE_000309,Wireless Headphones 0309,Color,Red,Connectivity,Bluetooth+Wired
1596,TECH,TECH_BASE_000310,Smartphone 0310,Color,Blue,Storage,512GB
1597,TECH,TECH_BASE_000310,Smartphone 0310,Color,White,Storage,512GB
1598,TECH,TECH_BASE_000310,Smartphone 0310,Color,Space Gray,Storage,512GB
1599,TECH,TECH_BASE_000310,Smartphone 0310,Color,Silver,Storage,512GB
1600,TECH,TECH_BASE_000311,4K Television 0311,TVSize,43-inch,Color,Silver
1601,TECH,TECH_BASE_000311,4K Television 0311,TVSize,43-inch,Color,Black
1602,TECH,TECH_BASE_000311,4K Television 0311,TVSize,55-inch,Color,Silver
1603,TECH,TECH_BASE_000311,4K Television 0311,TVSize,55-inch,Color,Black
1604,TECH,TECH_BASE_000311,4K Television 0311,TVSize,50-inch,Color,Silver
1605,TECH,TECH_BASE_000311,4K Television 0311,TVSize,50-inch,Color,Black
1606,TECH,TECH_BASE_000312,Wireless Headphones 0312,Color,Black,Connectivity,Bluetooth+Wired
1607,TECH,TECH_BASE_000312,Wireless Headphones 0312,Color,Black,Connectivity,Bluetooth
1608,TECH,TECH_BASE_000312,Wireless Headphones 0312,Color,Silver,Connectivity,Bluetooth+Wired
1609,TECH,TECH_BASE_000312,Wireless Headphones 0312,Color,Silver,Connectivity,Bluetooth
1610,TECH,TECH_BASE_000312,Wireless Headphones 0312,Color,White,Connectivity,Bluetooth+Wired
1611,TECH,TECH_BASE_000312,Wireless Headphones 0312,Color,White,Connectivity,Bluetooth
1612,TECH,TECH_BASE_000313,Laptop 0313,ScreenSize,14-inch,Color,Silver
1613,TECH,TECH_BASE_000313,Laptop 0313,ScreenSize,14-inch,Color,Black
1614,TECH,TECH_BASE_000313,Laptop 0313,ScreenSize,13-inch,Color,Silver
1615,TECH,TECH_BASE_000313,Laptop 0313,ScreenSize,13-inch,Color,Black
1616,TECH,TECH_BASE_000313,Laptop 0313,ScreenSize,16-inch,Color,Silver
1617,TECH,TECH_BASE_000313,Laptop 0313,ScreenSize,16-inch,Color,Black
1618,TECH,TECH_BASE_000314,4K Television 0314,TVSize,55-inch,Color,Silver
1619,TECH,TECH_BASE_000314,4K Television 0314,TVSize,55-inch,Color,Black
1620,TECH,TECH_BASE_000314,4K Television 0314,TVSize,43-inch,Color,Silver
1621,TECH,TECH_BASE_000314,4K Television 0314,TVSize,43-inch,Color,Black
1622,TECH,TECH_BASE_000314,4K Television 0314,TVSize,50-inch,Color,Silver
1623,TECH,TECH_BASE_000314,4K Television 0314,TVSize,50-inch,Color,Black
1624,TECH,TECH_BASE_000315,Wireless Headphones 0315,Color,Blue,Connectivity,Bluetooth
1625,TECH,TECH_BASE_000315,Wireless Headphones 0315,Color,White,Connectivity,Bluetooth
1626,TECH,TECH_BASE_000315,Wireless Headphones 0315,Color,Red,Connectivity,Bluetooth
1627,TECH,TECH_BASE_000316,4K Television 0316,TVSize,43-inch,Color,Black
1628,TECH,TECH_BASE_000316,4K Television 0316,TVSize,65-inch,Color,Black
1629,TECH,TECH_BASE_000316,4K Television 0316,TVSize,55-inch,Color,Black
1630,TECH,TECH_BASE_000316,4K Television 0316,TVSize,50-inch,Color,Black
1631,TECH,TECH_BASE_000317,Laptop 0317,ScreenSize,13-inch,Color,Space Gray
1632,TECH,TECH_BASE_000317,Laptop 0317,ScreenSize,13-inch,Color,Black
1633,TECH,TECH_BASE_000317,Laptop 0317,ScreenSize,13-inch,Color,Silver
1634,TECH,TECH_BASE_000317,Laptop 0317,ScreenSize,16-inch,Color,Space Gray
1635,TECH,TECH_BASE_000317,Laptop 0317,ScreenSize,16-inch,Color,Black
1636,TECH,TECH_BASE_000317,Laptop 0317,ScreenSize,16-inch,Color,Silver
1637,TECH,TECH_BASE_000317,Laptop 0317,ScreenSize,14-inch,Color,Space Gray
1638,TECH,TECH_BASE_000317,Laptop 0317,ScreenSize,14-inch,Color,Black
1639,TECH,TECH_BASE_000317,Laptop 0317,ScreenSize,14-inch,Color,Silver
1640,TECH,TECH_BASE_000317,Laptop 0317,ScreenSize,15-inch,Color,Space Gray
1641,TECH,TECH_BASE_000317,Laptop 0317,ScreenSize,15-inch,Color,Black
1642,TECH,TECH_BASE_000317,Laptop 0317,ScreenSize,15-inch,Color,Silver
1643,TECH,TECH_BASE_000318,4K Television 0318,TVSize,55-inch,Color,Black
1644,TECH,TECH_BASE_000318,4K Television 0318,TVSize,65-inch,Color,Black
1645,TECH,TECH_BASE_000319,Smartphone 0319,Color,Black,Storage,64GB
1646,TECH,TECH_BASE_000319,Smartphone 0319,Color,Black,Storage,256GB
1647,TECH,TECH_BASE_000319,Smartphone 0319,Color,Black,Storage,512GB
1648,TECH,TECH_BASE_000319,Smartphone 0319,Color,White,Storage,64GB
1649,TECH,TECH_BASE_000319,Smartphone 0319,Color,White,Storage,256GB
1650,TECH,TECH_BASE_000319,Smartphone 0319,Color,White,Storage,512GB
1651,TECH,TECH_BASE_000319,Smartphone 0319,Color,Blue,Storage,64GB
1652,TECH,TECH_BASE_000319,Smartphone 0319,Color,Blue,Storage,256GB
1653,TECH,TECH_BASE_000319,Smartphone 0319,Color,Blue,Storage,512GB
1654,TECH,TECH_BASE_000319,Smartphone 0319,Color,Silver,Storage,64GB
1655,TECH,TECH_BASE_000319,Smartphone 0319,Color,Silver,Storage,256GB
1656,TECH,TECH_BASE_000319,Smartphone 0319,Color,Silver,Storage,512GB
1657,TECH,TECH_BASE_000320,Smartwatch 0320,Color,Silver,Band,Leather
1658,TECH,TECH_BASE_000320,Smartwatch 0320,Color,Blue,Band,Leather
1659,TECH,TECH_BASE_000320,Smartwatch 0320,Color,White,Band,Leather
1660,TECH,TECH_BASE_000320,Smartwatch 0320,Color,Space Gray,Band,Leather
1661,TECH,TECH_BASE_000321,Smartwatch 0321,Color,White,Band,Leather
1662,TECH,TECH_BASE_000321,Smartwatch 0321,Color,White,Band,Silicone
1663,TECH,TECH_BASE_000321,Smartwatch 0321,Color,Red,Band,Leather
1664,TECH,TECH_BASE_000321,Smartwatch 0321,Color,Red,Band,Silicone
1665,TECH,TECH_BASE_000321,Smartwatch 0321,Color,Space Gray,Band,Leather
1666,TECH,TECH_BASE_000321,Smartwatch 0321,Color,Space Gray,Band,Silicone
1667,TECH,TECH_BASE_000322,4K Television 0322,TVSize,50-inch,Color,Black
1668,TECH,TECH_BASE_000322,4K Television 0322,TVSize,65-inch,Color,Black
1669,TECH,TECH_BASE_000323,Laptop 0323,ScreenSize,15-inch,Color,Silver
1670,TECH,TECH_BASE_000323,Laptop 0323,ScreenSize,15-inch,Color,Space Gray
1671,TECH,TECH_BASE_000323,Laptop 0323,ScreenSize,15-inch,Color,Black
1672,TECH,TECH_BASE_000323,Laptop 0323,ScreenSize,14-inch,Color,Silver
1673,TECH,TECH_BASE_000323,Laptop 0323,ScreenSize,14-inch,Color,Space Gray
1674,TECH,TECH_BASE_000323,Laptop 0323,ScreenSize,14-inch,Color,Black
1675,TECH,TECH_BASE_000323,Laptop 0323,ScreenSize,13-inch,Color,Silver
1676,TECH,TECH_BASE_000323,Laptop 0323,ScreenSize,13-inch,Color,Space Gray
1677,TECH,TECH_BASE_000323,Laptop 0323,ScreenSize,13-inch,Color,Black
1678,TECH,TECH_BASE_000324,Wireless Headphones 0324,Color,Silver,Connectivity,Bluetooth
1679,TECH,TECH_BASE_000324,Wireless Headphones 0324,Color,Silver,Connectivity,Bluetooth+Wired
1680,TECH,TECH_BASE_000324,Wireless Headphones 0324,Color,Space Gray,Connectivity,Bluetooth
1681,TECH,TECH_BASE_000324,Wireless Headphones 0324,Color,Space Gray,Connectivity,Bluetooth+Wired
1682,TECH,TECH_BASE_000324,Wireless Headphones 0324,Color,White,Connectivity,Bluetooth
1683,TECH,TECH_BASE_000324,Wireless Headphones 0324,Color,White,Connectivity,Bluetooth+Wired
1684,TECH,TECH_BASE_000324,Wireless Headphones 0324,Color,Black,Connectivity,Bluetooth
1685,TECH,TECH_BASE_000324,Wireless Headphones 0324,Color,Black,Connectivity,Bluetooth+Wired
1686,TECH,TECH_BASE_000325,Laptop 0325,ScreenSize,16-inch,Color,Space Gray
1687,TECH,TECH_BASE_000325,Laptop 0325,ScreenSize,16-inch,Color,Silver
